Barcode,BedFile
FLD0180,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0180/SLX-8773.FLD0180.cpg.filtered.CG.chr10.bed
FLD0181,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0181/SLX-8773.FLD0181.cpg.filtered.CG.chr10.bed
FLD0182,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0182/SLX-8773.FLD0182.cpg.filtered.CG.chr10.bed
FLD0183,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0183/SLX-8773.FLD0183.cpg.filtered.CG.chr10.bed
FLD0184,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0184/SLX-8773.FLD0184.cpg.filtered.CG.chr10.bed
FLD0185,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0185/SLX-8773.FLD0185.cpg.filtered.CG.chr10.bed
FLD0186,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0186/SLX-8773.FLD0186.cpg.filtered.CG.chr10.bed
FLD0187,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0187/SLX-8773.FLD0187.cpg.filtered.CG.chr10.bed
FLD0188,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0188/SLX-8773.FLD0188.cpg.filtered.CG.chr10.bed
FLD0189,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0189/SLX-8773.FLD0189.cpg.filtered.CG.chr10.bed
FLD0190,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0190/SLX-8773.FLD0190.cpg.filtered.CG.chr10.bed
FLD0191,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0191/SLX-8773.FLD0191.cpg.filtered.CG.chr10.bed
FLD0192,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0192/SLX-8773.FLD0192.cpg.filtered.CG.chr10.bed
FLD0193,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0193/SLX-8773.FLD0193.cpg.filtered.CG.chr10.bed
FLD0194,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0194/SLX-8773.FLD0194.cpg.filtered.CG.chr10.bed
FLD0195,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0195/SLX-8773.FLD0195.cpg.filtered.CG.chr10.bed
FLD0196,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0196/SLX-8773.FLD0196.cpg.filtered.CG.chr10.bed
FLD0197,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0197/SLX-8773.FLD0197.cpg.filtered.CG.chr10.bed
FLD0198,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0198/SLX-8773.FLD0198.cpg.filtered.CG.chr10.bed
FLD0199,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0199/SLX-8773.FLD0199.cpg.filtered.CG.chr10.bed
FLD0200,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0200/SLX-8773.FLD0200.cpg.filtered.CG.chr10.bed
FLD0201,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0201/SLX-8773.FLD0201.cpg.filtered.CG.chr10.bed
FLD0202,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0202/SLX-8773.FLD0202.cpg.filtered.CG.chr10.bed
FLD0203,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0203/SLX-8773.FLD0203.cpg.filtered.CG.chr10.bed
FLD0204,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0204/SLX-8773.FLD0204.cpg.filtered.CG.chr10.bed
FLD0205,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0205/SLX-8773.FLD0205.cpg.filtered.CG.chr10.bed
FLD0206,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0206/SLX-8773.FLD0206.cpg.filtered.CG.chr10.bed
FLD0207,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0207/SLX-8773.FLD0207.cpg.filtered.CG.chr10.bed
FLD0208,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0208/SLX-8773.FLD0208.cpg.filtered.CG.chr10.bed
FLD0209,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0209/SLX-8773.FLD0209.cpg.filtered.CG.chr10.bed
FLD0210,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0210/SLX-8773.FLD0210.cpg.filtered.CG.chr10.bed
FLD0211,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0211/SLX-8773.FLD0211.cpg.filtered.CG.chr10.bed
FLD0212,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0212/SLX-8773.FLD0212.cpg.filtered.CG.chr10.bed
FLD0213,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0213/SLX-8773.FLD0213.cpg.filtered.CG.chr10.bed
FLD0214,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0214/SLX-8773.FLD0214.cpg.filtered.CG.chr10.bed
FLD0215,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0215/SLX-8773.FLD0215.cpg.filtered.CG.chr10.bed
FLD0216,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0216/SLX-8773.FLD0216.cpg.filtered.CG.chr10.bed
FLD0217,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0217/SLX-8773.FLD0217.cpg.filtered.CG.chr10.bed
FLD0218,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0218/SLX-8773.FLD0218.cpg.filtered.CG.chr10.bed
FLD0219,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0219/SLX-8773.FLD0219.cpg.filtered.CG.chr10.bed
FLD0220,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0220/SLX-8773.FLD0220.cpg.filtered.CG.chr10.bed
FLD0221,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0221/SLX-8773.FLD0221.cpg.filtered.CG.chr10.bed
FLD0222,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0222/SLX-8773.FLD0222.cpg.filtered.CG.chr10.bed
FLD0223,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0223/SLX-8773.FLD0223.cpg.filtered.CG.chr10.bed
FLD0224,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0224/SLX-8773.FLD0224.cpg.filtered.CG.chr10.bed
FLD0225,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0225/SLX-8773.FLD0225.cpg.filtered.CG.chr10.bed
FLD0226,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0226/SLX-8773.FLD0226.cpg.filtered.CG.chr10.bed
FLD0227,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0227/SLX-8773.FLD0227.cpg.filtered.CG.chr10.bed
FLD0228,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0228/SLX-8773.FLD0228.cpg.filtered.CG.chr10.bed
FLD0229,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0229/SLX-8773.FLD0229.cpg.filtered.CG.chr10.bed
FLD0230,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0230/SLX-8773.FLD0230.cpg.filtered.CG.chr10.bed
FLD0231,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0231/SLX-8773.FLD0231.cpg.filtered.CG.chr10.bed
FLD0232,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0232/SLX-8773.FLD0232.cpg.filtered.CG.chr10.bed
FLD0233,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0233/SLX-8773.FLD0233.cpg.filtered.CG.chr10.bed
FLD0234,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0234/SLX-8773.FLD0234.cpg.filtered.CG.chr10.bed
FLD0235,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0235/SLX-8773.FLD0235.cpg.filtered.CG.chr10.bed
FLD0236,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0236/SLX-8773.FLD0236.cpg.filtered.CG.chr10.bed
FLD0237,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0237/SLX-8773.FLD0237.cpg.filtered.CG.chr10.bed
FLD0238,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0238/SLX-8773.FLD0238.cpg.filtered.CG.chr10.bed
FLD0239,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0239/SLX-8773.FLD0239.cpg.filtered.CG.chr10.bed
FLD0240,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0240/SLX-8773.FLD0240.cpg.filtered.CG.chr10.bed
FLD0241,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0241/SLX-8773.FLD0241.cpg.filtered.CG.chr10.bed
FLD0242,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0242/SLX-8773.FLD0242.cpg.filtered.CG.chr10.bed
FLD0243,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0243/SLX-8773.FLD0243.cpg.filtered.CG.chr10.bed
FLD0244,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0244/SLX-8773.FLD0244.cpg.filtered.CG.chr10.bed
FLD0245,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0245/SLX-8773.FLD0245.cpg.filtered.CG.chr10.bed
FLD0246,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0246/SLX-8773.FLD0246.cpg.filtered.CG.chr10.bed
FLD0247,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0247/SLX-8773.FLD0247.cpg.filtered.CG.chr10.bed
FLD0248,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0248/SLX-8773.FLD0248.cpg.filtered.CG.chr10.bed
FLD0249,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0249/SLX-8773.FLD0249.cpg.filtered.CG.chr10.bed
FLD0250,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0250/SLX-8773.FLD0250.cpg.filtered.CG.chr10.bed
FLD0251,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0251/SLX-8773.FLD0251.cpg.filtered.CG.chr10.bed
FLD0252,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0252/SLX-8773.FLD0252.cpg.filtered.CG.chr10.bed
FLD0253,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0253/SLX-8773.FLD0253.cpg.filtered.CG.chr10.bed
FLD0254,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0254/SLX-8773.FLD0254.cpg.filtered.CG.chr10.bed
FLD0255,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0255/SLX-8773.FLD0255.cpg.filtered.CG.chr10.bed
FLD0256,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0256/SLX-8773.FLD0256.cpg.filtered.CG.chr10.bed
FLD0257,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0257/SLX-8773.FLD0257.cpg.filtered.CG.chr10.bed
FLD0258,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0258/SLX-8773.FLD0258.cpg.filtered.CG.chr10.bed
FLD0259,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0259/SLX-8773.FLD0259.cpg.filtered.CG.chr10.bed
FLD0260,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0260/SLX-8773.FLD0260.cpg.filtered.CG.chr10.bed
FLD0261,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0261/SLX-8773.FLD0261.cpg.filtered.CG.chr10.bed
FLD0262,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0262/SLX-8773.FLD0262.cpg.filtered.CG.chr10.bed
FLD0263,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0263/SLX-8773.FLD0263.cpg.filtered.CG.chr10.bed
FLD0264,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0264/SLX-8773.FLD0264.cpg.filtered.CG.chr10.bed
FLD0265,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0265/SLX-8773.FLD0265.cpg.filtered.CG.chr10.bed
FLD0266,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0266/SLX-8773.FLD0266.cpg.filtered.CG.chr10.bed
FLD0267,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0267/SLX-8773.FLD0267.cpg.filtered.CG.chr10.bed
FLD0268,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0268/SLX-8773.FLD0268.cpg.filtered.CG.chr10.bed
FLD0269,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0269/SLX-8773.FLD0269.cpg.filtered.CG.chr10.bed
FLD0270,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0270/SLX-8773.FLD0270.cpg.filtered.CG.chr10.bed
FLD0271,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0271/SLX-8773.FLD0271.cpg.filtered.CG.chr10.bed
FLD0272,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0272/SLX-8773.FLD0272.cpg.filtered.CG.chr10.bed
FLD0273,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0273/SLX-8773.FLD0273.cpg.filtered.CG.chr10.bed
FLD0274,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0274/SLX-8773.FLD0274.cpg.filtered.CG.chr10.bed
FLD0275,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0275/SLX-8773.FLD0275.cpg.filtered.CG.chr10.bed
FLD0276,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0276/SLX-8773.FLD0276.cpg.filtered.CG.chr10.bed
FLD0277,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0277/SLX-8773.FLD0277.cpg.filtered.CG.chr10.bed
FLD0278,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0278/SLX-8773.FLD0278.cpg.filtered.CG.chr10.bed
FLD0279,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0279/SLX-8773.FLD0279.cpg.filtered.CG.chr10.bed
FLD0280,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0280/SLX-8773.FLD0280.cpg.filtered.CG.chr10.bed
FLD0281,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0281/SLX-8773.FLD0281.cpg.filtered.CG.chr10.bed
FLD0282,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0282/SLX-8773.FLD0282.cpg.filtered.CG.chr10.bed
FLD0283,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0283/SLX-8773.FLD0283.cpg.filtered.CG.chr10.bed
FLD0284,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0284/SLX-8773.FLD0284.cpg.filtered.CG.chr10.bed
FLD0285,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0285/SLX-8773.FLD0285.cpg.filtered.CG.chr10.bed
FLD0286,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0286/SLX-8773.FLD0286.cpg.filtered.CG.chr10.bed
FLD0287,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0287/SLX-8773.FLD0287.cpg.filtered.CG.chr10.bed
FLD0288,/home/ssg29/results/SLX-8773.Homo_sapiens.v1/BisSNP/FLD0288/SLX-8773.FLD0288.cpg.filtered.CG.chr10.bed
